Frame Number	X Location	Y Location	Integrated Intensity of Spot	Parent_Nuclei
15	240.0857143	66	15.03529453	10
				
15	79.9375	67.85416667	22.68627504	15
				
15	133.5681818	67.72727273	22.1921573	11
				
15	276.7	69.575	19.65098076	12
				
15	229.975	69.925	19.00000031	10
				
15	69.90909091	72.09090909	9.258823767	15
				
15	325.9	71.26666667	12.2039219	13
				
15	456.0555556	74.47222222	14.85098083	14
				
15	272.7037037	75.07407407	10.54117674	12
				
15	323.1891892	76.18918919	17.14509839	13
				
15	361.6166667	76.41666667	31.42745154	17
				
15	480.2432432	76.35135135	15.7254906	14
				
15	270.1111111	78.77777778	7.039215848	12
				
15	178.45	83.85	9.85098061	16
				
15	174.2173913	85.13043478	8.803921789	16
				
15	188.6052632	85.5	16.07843171	16
				
15	408.7857143	84.42857143	12.11372577	18
				
15	404.7727273	86.22727273	10.1254904	18
				
15	425.2222222	93.36111111	14.09803951	19
				
15	35.1	97.73333333	13.10196111	21
				
15	221.6	101.76	11.00784343	20
				
15	31.53333333	104.5333333	6.635294259	21
				
15	266.4594595	104.5945946	16.20000035	24
				
15	441.25	105.3333333	3.945098132	19
				
15	34.84375	107.09375	14.73333359	21
				
15	161.4888889	108.4222222	22.12156911	23
				
15	465.5483871	107.9354839	11.29019642	25
				
15	295.4	112.125	18.03137301	22
				
15	216.6666667	114.5833333	23.00392206	20
				
15	105.7647059	115.8823529	18.43921602	26
				
15	109.2	116.5	3.537254974	26
				
15	112.8421053	117.2105263	20.10980432	26
				
15	168.5588235	116.9411765	14.87843178	23
				
15	451.7714286	119.8571429	13.70980436	25
				
15	72.43589744	122.7692308	16.58431411	28
				
15	254.3	122.7666667	12.81176502	24
				
15	336.2765957	123.4680851	21.31764755	27
				
15	84.71428571	125.4285714	17.69019647	28
				
15	382.9090909	131.0909091	9.015686512	29
				
15	374.0512821	133.8717949	17.71764746	29
				
15	408.5625	135.71875	13.18823557	30
				
15	287.5294118	141.1470588	16.23529443	32
				
15	20	143.5	15.12156896	34
				
15	211.1818182	145.969697	15.88627478	31
				
15	468.8076923	146.0769231	10.52941211	35
				
15	473.8947368	146.9473684	6.917647228	35
				
15	413.3636364	148.9090909	3.996078551	30
				
15	200.4473684	150.9210526	16.99607894	31
				
15	480.2631579	155.5263158	7.000000164	35
				
15	164.1363636	156.2272727	9.486274749	33
				
15	73.51851852	157.5555556	11.65882385	38
				
15	159.0357143	159.0535714	30.3450987	33
				
15	483.1578947	158.1578947	6.878431618	35
				
15	276.5	162.0789474	15.8941181	32
				
15	423	162.4166667	14.92941214	39
				
15	344.7567568	162.9459459	15.73333386	36
				
15	15.56666667	164.1666667	14.80000032	34
				
15	253.5652174	163.9565217	20.14117698	37
				
15	350.0645161	164.483871	14.94117671	36
				
15	203.8571429	174	8.588235483	43
				
15	242.2972973	173.7837838	17.05490237	37
				
15	304.8	176.1	16.49411801	40
				
15	436.0645161	177.5483871	12.0039219	39
				
15	89.35714286	179.4761905	19.86274549	38
				
15	120.6666667	178.9333333	5.882353112	42
				
15	378.8947368	178.6315789	7.372549191	41
				
15	103.4375	181.8541667	22.89803967	42
				
15	379	181.5	3.462745175	41
				
15	303.6176471	182.6176471	13.91372591	40
				
15	39.33333333	183.7878788	12.81960821	44
				
15	379.1818182	185.6060606	13.52156903	41
				
15	33.97435897	187.1282051	19.87843169	44
				
15	322.3666667	187	12.61960819	45
				
15	452.5333333	191.5333333	5.686274633	46
				
15	455.3684211	193.0526316	8.133333549	46
				
15	201.8	194.1	18.05098075	43
				
15	324.0909091	194.1363636	7.674510002	45
				
15	464.5483871	198.5806452	12.49411793	46
				
15	145.5384615	202.7435897	18.9294122	47
				
15	254.675	209.575	18.15294154	48
				
15	152.4193548	211.5483871	14.01176505	47
				
15	178.2424242	220.5151515	16.40392198	52
				
15	267.53125	221.34375	14.66666703	48
				
15	174.4375	222.3125	6.552941352	52
				
15	221.972973	223.7567568	17.62352979	53
				
15	66.26315789	225.5526316	17.68235341	51
				
15	415.25	225.5277778	15.72549064	50
				
15	430.8275862	226.1034483	11.64313757	50
				
15	364.4054054	227.8648649	14.58823568	49
				
15	65	232	19.08235332	51
				
15	192.44	232.68	10.32941204	52
				
15	243.5238095	234.9047619	9.149019837	53
				
15	241.5333333	237.4666667	7.290196195	53
				
16	313.5454545	25.90909091	9.486274734	4
				
16	311.875	29.58333333	10.76470613	4
				
16	68.7173913	33.45652174	20.09411815	1
				
16	86.17857143	33.32142857	11.02745128	1
				
16	248.4285714	34.77142857	17.87843169	3
				
16	300.4390244	34.97560976	20.90196115	4
				
16	40.37777778	39.24444444	22.44313772	2
				
16	411.6666667	40.91666667	12.55294138	6
				
16	31.66666667	43.61111111	18.16078474	2
				
16	414.0961538	45.63461538	25.27058874	6
				
16	255.3076923	46	19.05098079	3
				
16	369.7424242	47.51515152	33.56078488	7
				
16	452.6333333	46.76666667	13.24313758	9
				
16	102.9032258	51.12903226	13.58431399	8
				
16	437.6785714	55.67857143	11.97647089	9
				
16	109.6578947	57.39473684	17.73725535	8
				
16	128.4705882	62	8.952941358	11
				
16	77.2	64.52	22.69411811	14
				
16	126.3030303	66.06060606	15.07843177	11
				
16	241.6341463	65.65853659	19.62352996	10
				
16	67.51851852	70.40740741	11.17647086	14
				
16	133.2173913	70.08695652	24.45098095	11
				
16	275.9767442	69.88372093	21.00784349	12
				
16	326.8387097	69.29032258	12.58039249	13
				
16	229.3243243	70.83783784	17.7450984	10
				
16	324.3235294	73.76470588	17.6078435	13
				
16	453.9411765	73	13.81568664	15
				
16	268.3235294	75.94117647	16.49019636	12
				
16	358.7592593	76.35185185	26.45882404	17
				
16	479.2619048	76.26190476	17.45882401	15
				
16	188.9393939	84.42424242	15.56078465	16
				
16	406.3469388	85.55102041	22.08627512	18
				
16	177.047619	88.4047619	20.09019649	16
				
16	424.7647059	94.17647059	13.98039252	19
				
16	29.95	97.9	8.086274624	21
				
16	222.6333333	101.6333333	13.71372582	20
				
16	268.7045455	105.4772727	20.87451026	24
				
16	462.4642857	106.9642857	10.17647086	26
				
16	34.97727273	108.25	19.4666671	21
				
16	163.1282051	109.1282051	18.84705919	23
				
16	294.8717949	109.8717949	17.57647093	22
				
16	214.3829787	112.9787234	23.52941228	20
				
16	105.5238095	115.6666667	20.7411769	25
				
16	112.6666667	115.9230769	18.20000038	25
				
16	169.7941176	117.8823529	13.93333375	23
				
16	296.125	118.125	2.427451044	22
				
16	83.88235294	120	6.317647249	29
				
16	341.1935484	121.2903226	11.93725525	27
				
16	451.5882353	122.6764706	15.33333363	26
				
16	74.35483871	124.2580645	13.61176506	29
				
16	86.51515152	124.5151515	14.91372579	29
				
16	251.4285714	125.0571429	15.83529451	24
				
16	381.6333333	129.3666667	13.43137288	28
				
16	338.5	129.5	3.164705977	27
				
16	338.3076923	132	5.352941334	27
				
16	372.3666667	136.1	12.04313762	28
				
16	410.1071429	135.6785714	11.47843169	30
				
16	19.36842105	142.7368421	8.211764902	33
				
16	16.36363636	144.1818182	4.545098186	33
				
16	287.2162162	143.6486486	17.60784358	32
				
16	470.4146341	146.5121951	16.48235329	35
				
16	211.5	148.6666667	13.80392188	31
				
16	415.55	150.15	7.270588443	30
				
16	200.7333333	151.8333333	12.84313756	31
				
16	163.4666667	155.5333333	6.37647073	34
				
16	161.5	157	5.968627572	34
				
16	480	157.1428571	7.992157042	35
				
16	70.07142857	158.8214286	11.64705908	37
				
16	157.3409091	158.9772727	20.33333369	34
				
16	15.13157895	160.8947368	18.71372586	33
				
16	423.6842105	161.1842105	17.30980435	39
				
16	482.3636364	162.9090909	4.007843241	35
				
16	277.9090909	163.9090909	14.32941206	32
				
16	253.2173913	166.5217391	21.05098094	38
				
16	344.3870968	165.7096774	13.14901991	36
				
16	349	165.9310345	12.99215719	36
				
16	205.3333333	174.8333333	7.478431568	43
				
16	239.7567568	175.0540541	17.05098084	38
				
16	379.4871795	177.025641	16.22352988	41
				
16	436.6578947	177.0263158	14.87843174	39
				
16	304.2352941	178.1764706	13.89803952	40
				
16	88.55555556	180.5277778	16.25882392	37
				
16	35.26315789	181.6315789	7.745098189	44
				
16	102.3181818	181.5681818	20.91764744	42
				
16	119.0384615	181.9230769	10.35294151	42
				
16	303.9714286	184.1714286	14.7607847	40
				
16	378.8064516	185.0967742	13.9450984	41
				
16	32.47916667	186.1458333	21.46274561	44
				
16	320.1363636	191.2727273	19.9725495	46
				
16	200.9111111	192.4888889	20.32941218	43
				
16	452.5454545	193.2121212	14.26274545	45
				
16	324.3333333	196.125	9.682353199	46
				
16	464.826087	198.6956522	18.14117689	45
				
16	144.1428571	203.6904762	19.56862795	47
				
16	254.7804878	209.1463415	20.77254942	48
				
16	150.5	210.75	9.427451193	47
				
16	153.4666667	212.4666667	6.26666683	47
				
16	174.745098	221.2156863	24.65490256	52
				
16	265.2121212	222.7272727	16.53725523	48
				
16	219.7272727	223.1818182	16.4588239	53
				
16	65.60526316	224.7105263	18.16078475	51
				
16	364.8421053	225.3421053	15.78823572	49
				
16	428.6071429	226.0357143	10.54117671	50
				
16	412.4594595	227.9189189	16.19215719	50
				
16	63.23255814	231.6976744	20.32549061	51
				
16	192.8181818	232.0909091	3.92549032	52
				
16	190.1818182	232.9090909	4.929411888	52
				
16	241.3488372	234.8604651	20.56470631	53
				
17	312.2682927	27.09756098	17.96078472	5
				
17	71.55813953	30.72093023	19.79215737	1
				
17	84.44827586	32.31034483	12.95294149	1
				
17	246.5	31.63636364	9.384313956	3
				
17	249.5625	33.5625	7.619608	3
				
17	301.2564103	35.74358974	20.27451015	5
				
17	39.95454545	39.77272727	21.36078465	2
				
17	26.25	41.58333333	5.258823648	2
				
17	29.61904762	43.28571429	9.47058849	2
				
17	412.4242424	43.87878788	31.86666732	6
				
17	195.2285714	43.28571429	16.69019638	4
				
17	191.1	45.25	10.31372574	4
				
17	255	44.5	17.41960825	3
				
17	452.8	45.76	9.964706182	8
				
17	188.2173913	47.47826087	11.90588254	4
				
17	370.4354839	46.74193548	34.00392218	7
				
17	99.60526316	51.15789474	17.92941216	9
				
17	437.2333333	52.63333333	13.03921601	8
				
17	109.4736842	60.71052632	17.90980428	9
				
17	240.4615385	61.48717949	16.58039263	10
				
17	74.5	63.33333333	19.09803964	15
				
17	127.5833333	63	16.8352945	11
				
17	226.5	68.5	15.86666702	10
				
17	326.2033898	67.76271186	27.78823583	13
				
17	68.66666667	70.125	10.41960807	15
				
17	130.097561	69.87804878	19.93333374	11
				
17	278.0294118	70.38235294	14.6274514	12
				
17	450.2	71.82857143	15.30196118	14
				
17	267.5	72.68421053	15.98431414	12
				
17	479.1707317	74.14634146	17.18431418	14
				
17	360	75.0754717	26.54902022	17
				
17	190.5813953	82.02325581	21.48627493	16
				
17	406	85.51923077	23.44705933	18
				
17	177.2162162	87.32432432	18.47451019	16
				
17	427.2045455	92.56818182	17.19607894	19
				
17	29.14285714	96.19047619	8.223529592	21
				
17	223.3571429	98.35714286	5.878431544	20
				
17	221.4090909	101.2727273	10.1607846	20
				
17	460.9473684	105.1578947	7.141176671	26
				
17	269	105.5	21.21568662	24
				
17	33.71111111	106.9111111	21.66666718	21
				
17	163.725	106.7	18.92156906	23
				
17	293.0833333	112.0416667	19.30980445	22
				
17	107.1410256	114.1923077	41.9411772	25
				
17	213.8837209	113.8837209	21.45098074	20
				
17	166.0285714	115.2571429	14.48627487	23
				
17	451.9117647	119.3529412	15.07058854	26
				
17	83.47222222	120.5833333	17.94509834	29
				
17	252.3666667	122.6333333	12.80000035	24
				
17	340.9705882	122.9705882	13.4313729	27
				
17	74.5	124.5	14.07058853	29
				
17	381.7058824	127.3235294	14.22745131	28
				
17	337.3666667	129.6333333	12.54509832	27
				
17	374.3103448	133.7931034	12.68235326	28
				
17	411.0555556	133.8888889	6.513725623	30
				
17	408.6	137.6	7.443137437	30
				
17	14.4	143.08	11.23529437	33
				
17	287.2285714	145.5714286	16.42745128	31
				
17	210.1290323	147.1290323	13.43137287	32
				
17	468.025	147.225	15.54509845	35
				
17	415.16	148.92	9.749019936	30
				
17	197.96875	152.34375	13.12156896	32
				
17	478.6206897	155.0689655	11.89411797	35
				
17	482.8888889	155.3333333	3.207843214	35
				
17	152.1272727	155.9818182	28.72941241	34
				
17	160.6451613	156.7419355	14.57647102	34
				
17	67.64285714	159.3214286	11.65490231	37
				
17	14.34883721	160.2790698	18.45490244	33
				
17	272.5675676	160.5135135	16.81176503	31
				
17	251.0294118	163.3823529	15.86666699	38
				
17	423.0425532	162.7021277	19.49019659	39
				
17	345.4516129	166.7096774	12.09411797	36
				
17	351.55	166.9	17.36078471	36
				
17	205.0666667	175.8	5.31372565	42
				
17	432.875	175.625	5.592156976	39
				
17	101.7954545	177.0227273	22.60000043	43
				
17	305.8611111	176.6388889	15.8392161	40
				
17	377.1515152	177.1515152	13.11372584	41
				
17	436.2777778	177.1666667	6.384313911	39
				
17	87.5	177.8684211	15.7607848	37
				
17	241.7272727	178.2121212	14.86666702	38
				
17	117.8888889	182.5185185	11.29019636	43
				
17	32.95	182.7833333	27.74902019	44
				
17	299.4411765	184.6764706	15.10980438	40
				
17	383.0454545	184.8863636	19.17254952	41
				
17	199.55	189.85	18.03529456	42
				
17	319	192	14.83137292	46
				
17	451.8928571	193.6785714	11.44705912	45
				
17	327.375	197	9.52156885	46
				
17	463	197.8148148	10.81960812	45
				
17	461.5	201.5	2.780392215	45
				
17	142.3863636	201.9772727	21.67058873	47
				
17	148.9411765	208.6764706	15.40392195	47
				
17	252.5	210.5	15.43529448	48
				
17	171.6226415	219.2264151	27.51764761	52
				
17	264.2285714	219.8571429	15.25098072	48
				
17	62.78571429	223.0714286	12.36470619	51
				
17	215.8372093	225.3255814	19.46666706	53
				
17	429.3333333	226.9393939	12.8313729	50
				
17	362.0714286	227.1071429	10.46666694	49
				
17	413.5	228	10.95294145	50
				
17	63.46938776	230.8367347	22.25490242	51
				
17	185.4666667	233.0666667	5.615686417	52
				
17	189.8	233	3.941176564	52
				
17	241	235.4	15.2078435	53
				
18	310.1428571	26.45238095	21.07058862	3
				
18	246.4411765	30.52941176	15.7960788	4
				
18	67.04545455	32.27272727	18.01568677	1
				
18	83	32.84375	12.76470613	1
				
18	298.8181818	32.18181818	19.31764761	3
				
18	482.0666667	35	15.96078472	7
				
18	488.0666667	36.33333333	5.227451131	7
				
18	39.97916667	37.79166667	23.61176524	2
				
18	194.4285714	37.32142857	13.16078469	5
				
18	411.137931	40.5	28.05882423	6
				
18	191.5714286	42.08571429	16.87843172	5
				
18	29.09375	42.375	15.46274538	2
				
18	188.2222222	44.61111111	8.137255102	5
				
18	252.9268293	44.26829268	18.04313765	4
				
18	451.8846154	44.42307692	9.784313992	9
				
18	368.8133333	45.81333333	37.7529421	8
				
18	96.51351351	52.27027027	19.02745132	10
				
18	436.4193548	52.5483871	13.15294154	9
				
18	110.6470588	59.26470588	15.03921595	10
				
18	235.5	61.89285714	12.12156901	11
				
18	73.6	62.82222222	21.21960822	16
				
18	126.2142857	62.66666667	19.38039257	12
				
18	239.5	63	8.588235453	11
				
18	225.2051282	67	17.38039266	11
				
18	323.952381	68.03174603	29.96470658	14
				
18	276.3684211	69.21052632	17.4627455	13
				
18	68.32	69.76	10.60000025	16
				
18	126.85	70.2	17.23529458	12
				
18	264.9268293	71.29268293	19.22352986	13
				
18	448.5862069	71.27586207	12.74509834	15
				
18	476.6046512	72.41860465	19.7843142	15
				
18	360.2063492	73.36507937	30.57647133	18
				
18	184.45	82.1	18.48627494	17
				
18	403.9433962	84.60377358	22.73333393	19
				
18	176.8333333	87.95238095	20.33725531	17
				
18	424.4090909	89.93181818	16.92549065	20
				
18	27.24	100.04	9.90980415	22
				
18	220.3703704	102	11.65882383	21
				
18	263.5348837	103.744186	19.94509849	25
				
18	461.8666667	104.6666667	5.454902083	27
				
18	159.6538462	106.5961538	23.60784371	24
				
18	31.21052632	109.1578947	17.26666701	22
				
18	291.2702703	112.0540541	15.16862781	23
				
18	213.425	112.825	17.60784359	21
				
18	103.175	114.2	22.2470592	26
				
18	107.7619048	117.4761905	20.55294164	26
				
18	166.7333333	117.2	12.48235329	24
				
18	293.2727273	116.9090909	3.623529524	23
				
18	79.9047619	117.4761905	9.447059035	30
				
18	446.6428571	117.3571429	4.768627584	27
				
18	82.38888889	119.8888889	7.705882505	30
				
18	448	120.6086957	9.172549278	27
				
18	338.3589744	121.7179487	15.25882399	28
				
18	253.3333333	124.0333333	12.84705915	25
				
18	72.33333333	125.7272727	14.0745102	30
				
18	380.28125	125.5	12.80784343	29
				
18	333.5	130.0625	12.84705915	28
				
18	370.9032258	133.483871	11.20000024	29
				
18	404.4137931	134.3448276	11.26666695	31
				
18	14	142	10.49411793	34
				
18	464.5333333	143.5333333	5.898039371	36
				
18	285.0571429	144.6571429	16.78039248	33
				
18	467.8076923	145.3846154	9.87451005	36
				
18	211.1388889	146.3888889	15.49019638	32
				
18	415.1153846	149.3461538	11.30588269	31
				
18	196.8947368	154.4210526	7.44705902	32
				
18	68.55882353	155.8235294	15.24705918	38
				
18	478.3214286	156	12.20000027	36
				
18	155.3478261	156.5652174	10.27058844	35
				
18	151.48	158.68	12.38823558	35
				
18	12.27777778	158.9444444	15.2117651	34
				
18	147.2	158.56	11.91764736	35
				
18	270.1764706	159.6470588	15.35686313	33
				
18	427.0540541	163.3243243	15.00392196	40
				
18	252.4772727	164.3636364	19.9098044	39
				
18	344	163.76	10.21568659	37
				
18	348.3157895	166.7368421	17.29019649	37
				
18	201.3333333	176.4761905	8.274510041	43
				
18	300.195122	176.3414634	17.32549062	41
				
18	371.3913043	175.4347826	9.384313941	42
				
18	434.1153846	175.9230769	9.980392411	40
				
18	85.48571429	177.1142857	16.64705925	38
				
18	36.04545455	178.0454545	8.505882576	45
				
18	99.47368421	178.9473684	19.20000039	44
				
18	240.1891892	179.4594595	15.65098082	39
				
18	29.39473684	182.0789474	15.85882388	45
				
18	117	182.7647059	14.21176505	44
				
18	296.8857143	184.1142857	15.16078459	41
				
18	383.1935484	186.0967742	13.0431376	42
				
18	198.8857143	192.3142857	14.43921608	43
				
18	317.1714286	193.6285714	14.31764743	47
				
18	451.9666667	193.9333333	11.69019639	46
				
18	323.7241379	197.862069	11.83529438	47
				
18	461.4210526	200.8947368	16.01568671	46
				
18	140.2045455	202	20.63921624	48
				
18	252.625	205.125	13.79215723	50
				
18	144.8684211	210.4210526	18.19215728	48
				
18	171.24	217.92	10.6823532	53
				
18	167.4814815	220.4814815	13.25882381	53
				
18	62.77419355	223.8387097	12.74509838	51
				
18	263.4375	223.25	13.59215724	50
				
18	430.0625	223.8125	6.278431594	52
				
18	426.8823529	225.7058824	6.321568817	52
				
18	214.8333333	225.9444444	17.51764745	54
				
18	360.8214286	228.6428571	10.44705914	49
				
18	409.9512195	229.9756098	16.5215691	52
				
18	63.12195122	232.6097561	18.34117693	51
				
18	240.4871795	235.1282051	18.2666671	54
				
18	187.173913	235.6521739	9.301961049	53
				
20	67.26829268	29.63414634	17.11764751	1
				
20	244.0909091	29.45454545	15.039216	3
				
20	307.1025641	29.12820513	17.07451017	4
				
20	296.8181818	30.34090909	20.26274556	4
				
20	81.29032258	30.61290323	13.71372582	1
				
20	34.66666667	34.8	22.78431417	2
				
20	481.6764706	34.52941176	14.01960821	8
				
20	489.8076923	35.53846154	9.568627715	8
				
20	192.1315789	36.55263158	17.38039261	5
				
20	408.2058824	37.77941176	33.50980477	6
				
20	27.51282051	39.94871795	17.99607876	2
				
20	366.2	40.325	21.08235332	7
				
20	188.1818182	42.38636364	22.12941228	5
				
20	251.6	42.55	16.61568667	3
				
20	368.8333333	45.52380952	19.42352992	7
				
20	449.3793103	45.13793103	10.52156889	9
				
20	94.36666667	48.36666667	14.18823561	10
				
20	433.59375	51.75	12.38039243	9
				
20	124.2903226	59.5483871	13.76862779	12
				
20	108.3333333	60.83333333	20.46666719	10
				
20	68.52173913	61.52173913	10.67058849	16
				
20	121.7272727	63.36363636	9.525490493	12
				
20	227.9591837	63.08163265	21.68235353	11
				
20	70.03703704	65.37037037	12.28627473	16
				
20	220.255814	64.93023256	21.16862784	11
				
20	128.6428571	66.64285714	6.776470736	12
				
20	322.2089552	66.97014925	33.13333395	13
				
20	125.3333333	68.08333333	11.74901983	12
				
20	259.1304348	67.30434783	8.952941373	14
				
20	262.9166667	69.88888889	16.51764745	14
				
20	272.4615385	68.84615385	18.93333369	14
				
20	448.3478261	69.2173913	17.98823588	15
				
20	64.26923077	69.65384615	10.40000033	16
				
20	360.4561404	70.43859649	27.75686342	18
				
20	474.675	70.975	17.80784354	15
				
20	183.4285714	77.54285714	18.20392206	17
				
20	402.1929825	81.14035088	24.91372608	19
				
20	423.8461538	85.25641026	15.7568631	20
				
20	176.1578947	85.94736842	18.3215691	17
				
20	25.1875	97.6875	6.42352958	22
				
20	219	100.28125	13.27451016	21
				
20	436.8333333	100.3333333	6.40000017	20
				
20	25	100.3	3.537255034	22
				
20	461	102.8333333	6.686274663	27
				
20	24.68888889	104.5777778	23.00784364	22
				
20	260	103.5263158	8.992157042	25
				
20	155.0638298	105.2553191	23.05098102	24
				
20	263.6666667	105.2	13.61568654	25
				
20	289.3076923	109.3333333	14.85882393	23
				
20	209.425	109.625	19.76470622	21
				
20	101.0615385	115.6769231	33.25490257	26
				
20	163.71875	116.1875	13.59215724	24
				
20	74.5	116.5	12.60392191	30
				
20	77.90909091	116.7272727	4.894117743	30
				
20	338.4722222	118.8333333	13.58823569	28
				
20	446.9	117.425	15.93725538	27
				
20	69.7	119.9	8.023529634	30
				
20	80.08695652	120.4347826	10.05098067	30
				
20	250.1212121	121.3030303	14.24313761	25
				
20	381.7666667	123.2666667	11.97647089	29
				
20	333.8378378	129	14.63921607	28
				
20	370.6	130.96	10.74117666	29
				
20	405	133.173913	9.494117945	31
				
20	208.969697	142.0606061	13.46274547	33
				
20	282	141.9361702	20.43921626	32
				
20	9.583333333	142.2916667	8.286274716	34
				
20	464.2222222	143.8333333	14.77647096	36
				
20	12.25	145.05	8.258823767	34
				
20	412.0571429	150.4285714	12.41960815	31
				
20	195.0857143	151.5142857	14.69803965	33
				
20	477.4857143	153.7714286	13.98039252	36
				
20	148	157.372549	24.26666732	35
				
20	155.6285714	156.5714286	16.86274548	35
				
20	267.6428571	157.3571429	5.792156979	32
				
20	63.72413793	159.6551724	13.03529441	38
				
20	270.3125	160.5	15.89803952	32
				
20	10	160.5	17.58823571	34
				
20	422.6666667	162.5	15.78431411	40
				
20	251.0769231	162.4358974	17.25490236	39
				
20	343.880597	168.358209	28.35294206	37
				
20	195.8947368	173.2631579	6.721568838	45
				
20	433	173.3076923	14.39215714	40
				
20	30.66666667	174.8333333	8.023529664	43
				
20	82	175.5510204	23.09803979	38
				
20	371.8214286	175.5714286	10.50196107	42
				
20	30.45454545	178	3.905882463	43
				
20	298.9615385	178.0384615	23.66666727	41
				
20	28.24242424	181.0909091	14.17647099	43
				
20	238.3243243	180.2972973	16.37254938	39
				
20	94.57446809	181.2340426	22.39607884	44
				
20	110	181.5	11.38823552	44
				
20	295.5652174	183.3478261	10.09803952	41
				
20	379.4516129	184.4193548	13.00000031	42
				
20	453.4516129	189.7096774	13.00392197	46
				
20	197.5	192.5	13.61568658	45
				
20	313.5714286	194.0571429	15.69019642	47
				
20	322.8214286	197.6071429	10.75294144	47
				
20	462.75	200.775	17.21960828	46
				
20	139.6842105	203.0526316	18.58823568	48
				
20	251.2162162	206.4594595	17.62352976	49
				
20	144.8913043	213.1956522	24.31372601	48
				
20	345.1538462	213	4.470588356	50
				
20	167.5178571	220.2678571	27.06666726	53
				
20	260.3589744	220.7692308	16.721569	49
				
20	59.1025641	222	17.28627492	51
				
20	422.8275862	226.1034483	11.75294144	52
				
20	359.7352941	229.4705882	12.3529415	50
				
20	407.0285714	230.1142857	13.18431407	52
				
20	61.21212121	232.0606061	15.07451019	51
				
20	183.8666667	236.4	5.772549182	53
				
21	302.5581395	25.44186047	20.83529453	5
				
21	294.3111111	25.82222222	21.55686325	5
				
21	244.825	29.875	15.6470592	4
				
21	80	29.90909091	3.603921667	1
				
21	67.58974359	31	17.72156909	1
				
21	76.75	31	7.309804112	1
				
21	478	31.5	5.141176626	8
				
21	481.3571429	31.28571429	4.8039217	8
				
21	486.4827586	31.72413793	10.8274512	8
				
21	32.89473684	35.68421053	8.400000215	2
				
21	407.5254237	36.03389831	26.50196144	6
				
21	29.12903226	37.67741935	12.58039255	2
				
21	189.9487179	36.74358974	18.3019612	3
				
21	365.3548387	37.64516129	15.89411801	7
				
21	185.3333333	41.05882353	24.4392162	3
				
21	254.0540541	39.67567568	17.02352987	4
				
21	25	41.5	12.23137283	2
				
21	367.9130435	42.17391304	22.50980441	7
				
21	448.6470588	44.32352941	12.65490231	9
				
21	92.29032258	48.29032258	14.56078471	10
				
21	432.8064516	47.90322581	12.58823557	9
				
21	107.0714286	58.66666667	18.62352984	10
				
21	123.8	61.33333333	19.94902006	12
				
21	68.40740741	61.37037037	13.15686297	16
				
21	224.2352941	63.75	33.06274581	11
				
21	318.9859155	63.73239437	32.70588322	13
				
21	66.87804878	66.43902439	17.16078474	16
				
21	269.8717949	66.12820513	18.14117679	15
				
21	260.3442623	66.8852459	27.42353016	15
				
21	446.4736842	66.76315789	17.14117689	14
				
21	124.6764706	70.5	14.18431409	12
				
21	356.9677419	69.51612903	30.66666731	18
				
21	473.972973	72.10810811	17.60392196	14
				
21	181.4166667	76.83333333	24.02745146	17
				
21	400.6571429	81.55714286	30.98431456	19
				
21	178.675	87.05	16.76470634	17
				
21	421.5	87	10.10196105	21
				
21	23.14285714	94.07142857	12.91372576	22
				
21	218.516129	97.90322581	13.13725522	20
				
21	436.2083333	98.95833333	8.113725662	21
				
21	457.9090909	103.1818182	3.478431448	26
				
21	25	104.5	20.36078478	22
				
21	153.952381	104.547619	19.98431416	24
				
21	288.7307692	106.6538462	9.32549049	23
				
21	260.6190476	106.7142857	20.87451021	25
				
21	210.3333333	108.3555556	21.79607892	20
				
21	448.6666667	110.7916667	9.721568823	26
				
21	290.5	111.875	2.800000072	23
				
21	445.5263158	112.9473684	7.835294381	26
				
21	95.33333333	114.9166667	21.69803952	27
				
21	100.8444444	114.6	24.97647108	27
				
21	165.3703704	115	12.0705885	24
				
21	337.6756757	117.4054054	15.47451024	28
				
21	72.27777778	118.7777778	8.725490406	30
				
21	77.11428571	119.6571429	15.13725524	30
				
21	67.23809524	120.1904762	8.133333534	30
				
21	380.4102564	123.3076923	15.72156905	29
				
21	246.7804878	123.7073171	17.79215731	25
				
21	332.2352941	126.3529412	14.88627487	28
				
21	404.5	131.3928571	11.85882379	31
				
21	370.4722222	135.1388889	13.11372581	29
				
21	280.627907	140.9302326	19.84313776	32
				
21	8.413793103	141.9655172	12.19607876	34
				
21	208.7692308	142.6923077	10.31372572	33
				
21	464.5666667	144.6666667	12.79215714	36
				
21	190.6842105	147.4736842	15.36862786	33
				
21	409.9655172	150.7931034	11.66274543	31
				
21	150.1323529	156.3823529	32.44705951	35
				
21	476.5945946	156.4054054	14.4235298	36
				
21	66.15	156.65	17.88235329	38
				
21	245.53125	158.1875	13.76078464	39
				
21	267.1458333	158.0416667	22.74902017	32
				
21	9.35483871	158.7096774	15.17647097	34
				
21	334.5	162.5	3.054902032	37
				
21	337.8695652	162.7826087	9.188235566	37
				
21	422.3571429	164.4047619	19.83137293	40
				
21	345.8181818	169.8181818	11.72941208	37
				
21	197.7777778	173.5	6.207843289	45
				
21	301.6216216	172.7567568	16.91372587	41
				
21	433.3846154	172.6153846	9.486274734	40
				
21	78.43243243	174.0540541	17.31372589	38
				
21	371.08	174.44	9.20392175	42
				
21	34.82352941	175.2352941	5.768627673	44
				
21	26.86486486	177.1351351	15.63921601	44
				
